n,p,M,trim,theta,count,survival,micro_cost,slack
256,3678977,14371,5,0.75,5593,0.389186556259,0.567680526835,0.033519473165
512,5943809,11609,5,0.75,4518,0.389180807994,0.567672142223,0.033527857777
512,6301697,12308,5,0.75,4790,0.389177770556,0.567667711714,0.033532288286
512,5372929,10494,5,0.75,4084,0.389174766533,0.567663329946,0.033536670054
1024,13032449,12727,5,0.75,4953,0.389172625128,0.567660206420,0.033539793580
512,5806081,11340,5,0.75,4413,0.389153439153,0.567632221117,0.033567778883
1024,10493953,10248,5,0.75,3988,0.389149102264,0.567625895185,0.033574104815
512,6754817,13193,5,0.75,5134,0.389145759115,0.567621018755,0.033578981245
512,6082561,11880,5,0.75,4623,0.389141414141,0.567614681032,0.033585318968
256,2752513,10752,5,0.75,4184,0.389136904762,0.567608103500,0.033591896500
1024,13928449,13602,5,0.75,5293,0.389133950890,0.567603794883,0.033596205117
512,5747201,11225,5,0.75,4368,0.389131403118,0.567600078619,0.033599921381
256,3485441,13615,5,0.75,5298,0.389129636430,0.567597501669,0.033602498331
1024,11355137,11089,5,0.75,4315,0.389124357471,0.567589801603,0.033610198397
256,2831617,11061,5,0.75,4304,0.389114908236,0.567576018632,0.033623981368
1024,14542849,14202,5,0.75,5526,0.389100126743,0.567554457852,0.033645542148
